artwork_id,title,artist_id,art_type,year,image_url,description,museum_id,medium,dimensions,museum_page_url,on_view,highlight
artwork_0000038,"Breton Girls Dancing, Pont-Aven",paul-gauguin,painting,1888,"https://api.nga.gov/iiif/732faae9-f8fe-459b-b86e-1c6039024179/full/!800,800/0/default.jpg",,national-gallery-of-art-washingtondc-us,Oil on canvas,overall: 73 x 92.7 cm (28 3/4 x 36 1/2 in.); framed: 86.7 x 106 x 3.5 cm (34 1/8 x 41 3/4 x 1 3/8 in.),https://www.nga.gov/artworks/61369-breton-girls-dancing-pont-aven,TRUE,FALSE
artwork_0000039,"Pont Neuf, Paris",pierre-auguste-renoir,painting,1872,"https://api.nga.gov/iiif/56303f18-6101-4d5d-9b03-20b58d657afa/full/!800,800/0/default.jpg","While his figure paintings are better known, Renoir's landscapes resonate with a vigor and freshness of vision central to the development of impressionism, most apparent here in his transcription of the effects of sunlight. Midday sun suffuses the panorama, its intensity heightening the artist's palette and suppressing incidental detail to clarify the crowded scene. Edmond Renoir, the artist's younger brother and a novice journalist in 1872, later recounted the inception of this painting in an interview. He told how Renoir secured an owner's permission to occupy an upper floor of a café for one day to depict the view of the famous bridge. Edmond periodically delayed passersby long enough for the artist to record their appearance. Renoir even noted Edmond's presence, walking stick in hand and straw boater on his head, in two locations. If, as Edmond indicated, Pont Neuf, Paris was painted during a single day, it was preceded by careful preparations, possibly including preliminary delineation of the permanent architectural features. The painting seems more richly nuanced and the subject laden with broader meaning than Edmond's anecdote would suggest. Painted in the wake of the Franco–Prussian War and ensuing civil strife that had devastated France in 1870 and 1871, Renoir's 1872 image shows a representative sampling of French citizenry crossing the oldest bridge in Paris, the intact heart of the recovering country.",national-gallery-of-art-washingtondc-us,Oil on canvas,overall: 75.3 × 93.7 cm (29 5/8 × 36 7/8 in.); framed: 99.7 × 119.38 × 20.96 cm (39 1/4 × 47 × 8 1/4 in.),https://www.nga.gov/artworks/52202-pont-neuf-paris,TRUE,FALSE
artwork_0000040,Diana,pierre-auguste-renoir,painting,1867,"https://api.nga.gov/iiif/3ebc1c6d-6ab0-403d-bc31-e1a27ebc443e/full/!800,800/0/default.jpg","Renoir had his girlfriend Lise Tréhot pose as the ancient Roman goddess Diana. He chose a mythological subject and painted it at grand scale in hopes of getting this picture into the largest art show of the time, the Salon. But the jury rejected it. The realism of the sitter’s body and the bloody head of the dead deer at her feet must have been too much for them. Seven years later, Renoir would participate in the first impressionist exhibition. Although he continued submitting to the Salon, he generally exhibited in alternative spaces and dealer galleries.",national-gallery-of-art-washingtondc-us,Oil on canvas,overall: 199.5 x 129.5 cm (78 9/16 x 51 in.); framed: 222.6 x 159.1 cm (87 5/8 x 62 5/8 in.),https://www.nga.gov/artworks/46680-diana,TRUE,FALSE
artwork_0000041,The Dancer,pierre-auguste-renoir,painting,1874,"https://api.nga.gov/iiif/a0d45209-46bf-49c4-a6ba-8c0a1e1ea482/full/!800,800/0/default.jpg","The Dancer was one of seven works that Renoir included in the first exhibition of the Société anonyme coopérative des artistes, peintres, sculpteurs, graveurs, etc., which opened in April 1874. In contrast to works by most of the other artists in the group—soon to be dubbed the impressionists—Renoir's paintings were relatively well received. The Dancer in particular was singled out for attention. While some dismissed it as being little more than a sketch and lacking in good draftsmanship (the same criticisms leveled at many of the works on display), others found it graceful and charming, praising its realism and originality of conception. As one writer remarked, ""The Danseuse is true to life and has a fine and nervous elegance in its truth."" Another admired the dancer's head, which he described as ""fresh, alive, with a very simple modeling and a very accurate bearing."" The Dancer inevitably calls to mind the work of Renoir's fellow impressionist Edgar Degas, whose name is now synonymous with depictions of ballet dancers. In contrast to Degas, whose interest lay in depicting dancers in repose, captured in unguarded and unselfconscious moments, Renoir chose to paint a more formal portrait. Both the painting's scale and the figure's prominence (placed in the very center of the composition, she dominates the entire canvas) hark back to traditional portraits, lending this work a gravity somewhat at odds with the painting's modern subject. Shown in profile, her silk-slippered feet placed in classic fifth position, Renoir's dancer is poised and alert as she turns her gaze toward the viewer. Renoir accentuated the dancer's youth, highlighting the roundness of her face, the still boyish flatness of her chest, even the way the fingers of her left hand appear to toy nervously with tulle of her skirt. Although Renoir himself never identified the figure, the model is almost certainly Henriette Henriot, the young actress who posed regularly for the artist in the mid-1870s and whose likeness was featured in La Parisienne (National Museum of Wales, Cardiff), another large-scale painting shown by Renoir in the 1874 exhibition. Renoir skillfully transformed his model's appearance, depicting her with equal verve as both a sweet-faced adolescent on the verge of adulthood and a fashionable performer. Ultimately, however, Renoir's virtuoso brushwork is the painting's most compelling feature. His paint handling is varied, ranging from the delicate brushstrokes that define the dancer's face to the loose, almost careless application of paint in the picture's background. The dancer's skirt is a true tour de force; Renoir masterfully captured the gauzy softness of the tulle. It floats about her body like a cloud, seeming to dissolve into the hazy background, the fabric as light and insubstantial as mist. Four years after appearing in this historic exhibition, The Dancer was purchased by Charles-Henri Deudon, who amassed a small but important collection of impressionist paintings. In addition to this work, Deudon would go on to acquire five more paintings by Renoir as well as Manet's Plum Brandy.",national-gallery-of-art-washingtondc-us,Oil on canvas,overall: 142.5 x 94.5 cm (56 1/8 x 37 3/16 in.); framed: 164.1 x 116.2 cm (64 5/8 x 45 3/4 in.),https://www.nga.gov/artworks/1211-dancer,TRUE,FALSE
artwork_0000042,Odalisque,pierre-auguste-renoir,painting,1870,"https://api.nga.gov/iiif/ff85b5dc-6632-465f-a147-a2077fda92cb/full/!800,800/0/default.jpg",,national-gallery-of-art-washingtondc-us,Oil on canvas,overall: 69.2 x 122.6 cm (27 1/4 x 48 1/4 in.); framed: 99 x 153.7 cm (39 x 60 1/2 in.),https://www.nga.gov/artworks/46682-odalisque,TRUE,FALSE
artwork_0000043,A Girl with a Watering Can,pierre-auguste-renoir,painting,1876,"https://api.nga.gov/iiif/bcc517e0-84c3-4e21-8c08-c9a0181ced29/full/!800,800/0/default.jpg","In 1876, Renoir began to paint anecdotal depictions of women and children, subjects in which he excelled. A Girl with a Watering Can, typical of these works, displays a mature impressionist style attuned to the specific requirements of figure painting. Renoir's colors reflect the freshness and radiance of the impressionist palette, while his handling is more controlled and regular than in his landscapes, with even brushstrokes applied in delicate touches, especially in the girl’s face. Brilliant prismatic hues envelop the child in an atmosphere of warm light and charmingly convey her innocent appeal. Specific identifications have been proposed for the girl, but none is convincing. More likely, Renoir depicted a neighborhood child whose pretty features pleased him. A girl with similar curly blond hair, sparkling blue eyes, plump pink cheeks, and smiling red lips appears, dressed the same way in other paintings by Renoir, suggesting she was a favorite figure in the artist’s repertory. A Girl with a Watering Can is a showcase of the grace and charm of the artist's work.",national-gallery-of-art-washingtondc-us,Oil on canvas,overall: 100 x 73 cm (39 3/8 x 28 3/4 in.); framed: 125.7 x 97.5 x 6.9 cm (49 1/2 x 38 3/8 x 2 11/16 in.),https://www.nga.gov/artworks/46681-girl-watering-can,TRUE,FALSE
artwork_0000044,Girl with a Hoop,pierre-auguste-renoir,painting,1885,"https://api.nga.gov/iiif/350ae4bb-a288-4d65-be2a-0680e75ff6d6/full/!800,800/0/default.jpg",,national-gallery-of-art-washingtondc-us,Oil on canvas,overall: 125.7 x 76.6 cm (49 1/2 x 30 3/16 in.); framed: 148 x 100.6 cm (58 1/4 x 39 5/8 in.),https://www.nga.gov/artworks/46533-girl-hoop,TRUE,FALSE
artwork_0000045,Mademoiselle Sicot,pierre-auguste-renoir,painting,1865,"https://api.nga.gov/iiif/29f42b08-4e31-4a50-9a5f-f0f2d31a7f90/full/!800,800/0/default.jpg",,national-gallery-of-art-washingtondc-us,Oil on canvas,overall: 116 x 89.5 cm (45 11/16 x 35 1/4 in.); framed: 141 x 113.7 cm (55 1/2 x 44 3/4 in.),https://www.nga.gov/artworks/46684-mademoiselle-sicot,TRUE,FALSE
artwork_0000046,Young Spanish Woman with a Guitar,pierre-auguste-renoir,painting,1898,"https://api.nga.gov/iiif/4ea1a505-ffe0-4045-9323-454992344051/full/!800,800/0/default.jpg",,national-gallery-of-art-washingtondc-us,Oil on canvas,overall: 55.6 x 65.2 cm (21 7/8 x 25 11/16 in.); framed: 81.9 x 92.1 x 10.1 cm (32 1/4 x 36 1/4 x 4 in.),https://www.nga.gov/artworks/52220-young-spanish-woman-guitar,TRUE,FALSE
artwork_0000047,"Open Window, Collioure",henri-matisse,painting,1905,"https://api.nga.gov/iiif/a808f8b1-2567-4c5a-b227-220f5c1fd470/full/!800,800/0/default.jpg","A painting may provide a “window” into a different world. Here, the painting is itself a window, and it reveals a world dizzy with color and movement. Over the flowerpots on the sill and through the leaves of the trees, we see sailboats bobbing off the Mediterranean coastal town of Collioure in France. The windowpanes, opened inward, reflect large blocks of salmon, green, and lavender from the interior walls. Thick staccato marks suggest foliage, water, and boats. This work was thought to be shocking in the early 20th century, and its creator, Henri Matisse, was dubbed a fauve, or wild beast.",national-gallery-of-art-washingtondc-us,Oil on canvas,overall: 55.25 × 46.04 cm (21 3/4 × 18 1/8 in.); framed: 69.85 × 61.28 × 5.72 cm (27 1/2 × 24 1/8 × 2 1/4 in.),https://www.nga.gov/artworks/106384-open-window-collioure,TRUE,FALSE
artwork_0000048,Pianist and Checker Players,henri-matisse,painting,1924,"https://api.nga.gov/iiif/7238d6b4-d11c-42e1-8a35-64727188c4ce/full/!800,800/0/default.jpg","Through the 1920s, Matisse stayed in Nice from late fall to early spring of each year, while his wife and family remained in Issy-les-Moulineaux outside Paris. Pianist and Checker Players is set in Matisse's Nice apartment and shows the artist's favorite model, Henriette Darricarère, and her two brothers. The painting can be seen as a surrogate family portrait, with Henriette standing in for Matisse's daughter, and the two boys representing his sons. But regardless of the relationship between the artist and his subjects, this is distinctly Matisse's world: near the empty armchair at the center of the painting where the artist might sit, his violins hang from the armoire and his drawings and paintings are tacked to the wall. The possible psychological complexities of the painting are more than matched by those of its pictorial organization. In few paintings does Matisse manage to control such an extraordinary proliferation of pattern and ornamentation. To this decorative profusion Matisse adds an equivalent abundance of perspectival viewpoints: piano, chairs, floor, and bureau are each pictured from different angles. Despite the wealth of pictorial elements, a curious, calm order of structured harmony prevails. #Pianist and Checker Players# is suffused with a warm glow made up of complementary tones of yellow and red.",national-gallery-of-art-washingtondc-us,Oil on canvas,overall: 73.7 x 92.4 cm (29 x 36 3/8 in.); framed: 96.5 x 115.2 x 6.6 cm (38 x 45 3/8 x 2 5/8 in.),https://www.nga.gov/artworks/66423-pianist-and-checker-players,TRUE,FALSE
artwork_0000049,"Palm Leaf, Tangier",henri-matisse,painting,1912,"https://api.nga.gov/iiif/69a4e4a6-8e0e-4d4e-9f90-af42ce707245/full/!800,800/0/default.jpg",,national-gallery-of-art-washingtondc-us,Oil on canvas,overall: 117.5 x 81.9 cm (46 1/4 x 32 1/4 in.); framed: 142.2 x 106.7 cm (56 x 42 in.),https://www.nga.gov/artworks/56721-palm-leaf-tangier,TRUE,FALSE
artwork_0000050,"Odalisque, Half-Length--The Tattoo",henri-matisse,painting,1923,"https://api.nga.gov/iiif/7712255e-bf86-4f03-b881-4c388cccc5d1/full/!800,800/0/default.jpg",,national-gallery-of-art-washingtondc-us,Oil on canvas,overall: 35.6 x 24.4 cm (14 x 9 5/8 in.); framed: 57.1 x 46.3 cm (22 1/2 x 18 1/4 in.),https://www.nga.gov/artworks/46515-odalisque-half-length-tattoo,TRUE,FALSE
artwork_0000051,Pot of Geraniums,henri-matisse,painting,1912,"https://api.nga.gov/iiif/08d167d8-182c-4780-88c6-37b7b902fa31/full/!800,800/0/default.jpg",,national-gallery-of-art-washingtondc-us,Oil on linen,overall: 41.3 x 33.3 cm (16 1/4 x 13 1/8 in.); framed: 55.8 x 48.2 cm (21 15/16 x 19 in.),https://www.nga.gov/artworks/46516-pot-geraniums,TRUE,FALSE
artwork_0000052,Still Life,henri-matisse,painting,c. 1905,"https://api.nga.gov/iiif/06ef1671-16e0-4706-b7c7-7cb85e4d9002/full/!800,800/0/default.jpg",,national-gallery-of-art-washingtondc-us,Oil on cardboard on wood,overall: 17 × 24.8 cm (6 11/16 × 9 3/4 in.); framed: 27.94 × 35.56 × 6.35 cm (11 × 14 × 2 1/2 in.),https://www.nga.gov/artworks/52184-still-life,TRUE,FALSE
artwork_0000053,"Lorette with Turban, Yellow Jacket",henri-matisse,painting,1917,"https://api.nga.gov/iiif/a626bd34-36af-4484-9cd8-2caaa7fd670e/full/!800,800/0/default.jpg",,national-gallery-of-art-washingtondc-us,Oil on wood,overall: 61.3 x 49.4 cm (24 1/8 x 19 7/16 in.); framed: 87.3 x 75.2 cm (34 3/8 x 29 5/8 in.),https://www.nga.gov/artworks/46514-lorette-turban-yellow-jacket,TRUE,FALSE
